"Data Source","World Development Indicators",

"Last Updated Date","2019-10-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Portugal","PRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117431345199.761","126705762506.181","131004998680.181","131368627619.967","135468524490.087","144232502535.16","149978585246.519","159631353632.519","169589493188.874","181095299723.602","194344388403.447","202494021077.175","212223547459.309","217971003966.952","225147595243.83","238841414267.628","259430816093.73","271016889543.774","281180766111.031","279731999789.541","288732183089.099","282733725683.416","278160762011.107","291753400833.095","298995720958.837","307476292344.26","320522740593.433","335319032432.032","339721555140.666",
"Paraguay","PRY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21741783419.8246","23262306466.5639","24196054617.6436","25992029970.5365","27958808951.6769","30492633158.5979","31539638112.1163","33444652672.2457","33844090174.6669","33863719814.8026","33819562141.0656","34273108259.0839","34807775618.2571","36986074426.6455","39522899265.3939","41623497890.5413","44944551478.8481","48654068751.9236","52754607304.8444","53019652733.8912","59614681859.9894","63445983128.5112","64314563839.6666","70951911069.6569","75808388047.1401","78979191675.7919","83286395428.1847","89077357208.5264","94399883332.5037",
"West Bank and Gaza","PSE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5493827143.19447","6008302424.55486","6192663063.19073","7223403130.13192","8351775144.07464","9173906011.85894","8576503071.69192","7948579997.73914","7065891924.29292","8205849838.72276","9298355299.90298","10623378338.116","10517948382.4619","11512306157.6912","12449715872.0431","13631308924.5257","14907024207.9428","17107576519.9196","18531372869.2384","19274712952.9181","19603647323.9515","20492621520.5693","21692146591.399","22798598613.9402","23523821386.5877",
"Pacific island small states","PSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4518079162.96881","4642910207.08615","5008110443.27759","5269823601.38726","5641110059.62508","5968927018.73154","6289953138.14286","6300929521.79361","6486791540.02825","6959604574.95408","7038879399.94082","7296581093.16795","7584025750.8055","7868680481.61678","8425047438.73053","8855372732.08921","9331070273.08329","9665341710.08433","10027047302.4465","9949164329.65366","10361478421.7459","11000142954.8191","11402093867.6167","11962646586.5423","12716015226.5103","13356156644.7603","13941517982.4709","14811065585.0158","15727551267.4677",
"Post-demographic dividend","PST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17222327815660.3","18002369466410.1","18742272461137.5","19369105273614.2","20347063276528.1","21340742419469.1","22366054817130.2","23492498962648.3","24410377270929.5","25594007918994.9","27350758341927.8","28454110552006.3","29602039208941.7","30700588636560.2","32524163146647","34291614306469.1","36686022583264.2","38708478943799.1","39913597612262.5","39043937746893.4","40599177689376","42236930360001.8","43543448710760.6","45280210629071.4","46772443757277.5","48185524227453.6","49706149445246.4","52026218164782.8","53993631182090.9",
"French Polynesia","PYF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51052608717.4554","54206187462.0258","59018352252.472","62350609283.2665","76334941510.0816","84610485767.1562","109983829810.812","133250997600.171","159837593181.77","180312887919.245","218153137500.754","252498021613.775","269402771073.793","286220473362.592","303239284574.23","317691557287.787","328010632624.775","339525961613.796","352153740968.452",
"Romania","ROU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122323982927.201","110124223876.286","102758986742.646","106801871727.9","113371557468.821","122963980464.974","129792021242.02","125479333119.17","124786222121.825","125763921943.37","131266364881.062","144331769519.119","155641106283.411","162920783314.725","192681774395.796","204714305888.163","244675234965.75","285821844825.867","344671385052.341","338817826661.848","343517739282.391","360795375961.993","379729341426.222","395624741636.205","410589331781.247","428643930486.44","470256623499.17","520940817178.768","549288791980.098",
"Russian Federation","RUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187875551660.5","1166067832158.42","1019337840774.03","953033562609.568","851032390002.277","832874933680.043","817526684921.467","843109809492.514","807029157570.942","870676186417.134","1000581025238.43","1074585972513.87","1167897269467.94","1338656016324.46","1473342751156.52","1696729209940.37","2133189651012.86","2377454045297.29","2878201315080.72","2768599517936.38","2927003701118.29","3475384986432.9","3692393232080.37","3765660737974.51","3762054485991.76","3522689289632.39","3530790315605.51","3783634636966.95","4050785535656.27",
"Rwanda","RWA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4105679946.19186","4137800562.5838","4480636689.22276","4214866414.02634","2141755921.84707","2956897496.89544","3394817098.06104","3931638420.67525","4328100752.58158","4577750372.56442","5071850518.954","5622859760.15031","6465304465.25157","6730405989.20085","7426358196.47211","8375813149.54078","9425514177.76773","10422186153.6","11811422185.5843","12645980304.1649","13732137699.6644","15110215757.4687","16758336939.1526","17856206646.2599","19581244010.0249","21545663391.367","23084077090.7458","24947828862.2803","27722665651.5309",
"South Asia","SAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447428191848.03","1525618624763.63","1650476449680.65","1762786538661.38","1908919191189.09","2084036069186.89","2267384508550.15","2392312327225.51","2553361867801.62","2790203490057.82","2968480975371.91","3163559007569.98","3332687694020.28","3639629919294.34","4020424693412.46","4466268298628.06","4955568401586.7","5458503541007.17","5742101781601.03","6193445815039.39","6739351134482.95","7229464868384.85","7769648102274.54","8384902429893.28","9137460153724.83","9921881312640.33","10800074725546.7","11767007210570.1","12845038877592.2",
"Saudi Arabia","SAU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","449828323822.451","534833127838.725","568834186237.401","574370239744.879","589912869119.79","603559735363.67","630821002306.253","648781779734.453","675066838365.171","659041992140.053","711677338371.271","718481861297.973","709270894705.302","803660185701.906","890977157011.27","969939247381.883","1027155863064.81","1074230705761.1","1163568788909.24","1148295586738.3","1220218701279.04","1370239542676.01","1472090506412.4","1538357251125.83","1624712535040.57","1709517038983.96","1757083267953.22","1777204555788.13","1857538202580.3",
"Sudan","SDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29320577381.8603","32588844489.085","35524015211.1546","38027135346.8665","39229969294.562","42454544290.9067","45790850195.1592","51502498277.7912","54326131825.5618","56821176849.0228","61777803128.0429","67236716113.4613","72690085220.4854","79766701733.2775","85095170282.7229","94317769103.2642","106951708983.141","122478636735.405","134602617613.434","140025638335.389","146571853848.678","146689215152.158","150282236913.317","159639936639.485","167018485993.363","177086108496.645","187436651925.358","199180045866.324","198945278661.7",
"Senegal","SEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11347250417.9597","12030810245.1503","12457888897.8996","12918940393.5471","13192522216.7447","14191561203.0772","14742193578.114","15464899382.0194","16561451026.1559","17866917189.1027","18850665183.631","20146614627.9967","20599293766.8176","22384106657.5836","24336233100.4326","26505246153.432","27979538728.9213","30150030580.574","31983275851.8017","32901461154.4444","34470699912.4571","35703977716.7938","38250880671.3521","40020575633.6485","43474382615.0328","46737001514.7843","50251358109.2084","54833442984.4439","59863970711.8422",
"Singapore","SGP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69033137070.9166","76141075720.968","83046982290.2815","94759715185.3715","107523813047.222","117683526824.849","128791843905.78","141912743490.4","140359485488.334","150536179153.231","167812823621.993","169660223463.25","179090547764.764","190690486523.014","215053296592.265","238070898855.183","267362923392.38","299314810361.721","310837482735.902","313586144830.53","363321400936.67","394138265073.063","419570020744.862","447490143178.709","473741074539.877","492656473558.07","512797484517.017","541877633642.005","571494341064.668",
"Solomon Islands","SLB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381082007.203731","417623888.695546","481347277.739613","512345812.096537","571396338.775222","631352146.166841","653232298.903981","654929996.324487","674115938.813754","680548588.578328","596494341.694569","560942426.267695","553860365.921191","600815585.748024","647213314.654165","703553250.640667","775196602.261487","854289258.666317","932795266.1854","895370407.063789","967480297.865743","1118021978.56451","1191371027.89001","1248863328.2371","1301122654.54604","1348467477.54808","1410334228.56111","1487935000.99999","1573002905.02403",
"Sierra Leone","SLE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3499517619.75447","3702953463.58482","3067256776.29038","3183088556.29666","3187748928.16431","2994231422.44949","3102531732.75604","2970548952.37549","3057604614.90101","3040357915.90603","3315112699.14616","3172854164.18148","4074482194.96937","4536657624.52763","4966178735.11142","5351572537.43842","5746408520.64513","6376265937.84122","6851197050.91974","7123511943.92326","7591812781.87109","8239839598.09827","9672812098.3511","11881524097.3519","12657966588.4148","10158056124.0709","10890981977.3949","11565352169.6077","12267060757.619",
"El Salvador","SLV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15430518158.9414","16190725779.2455","17721864824.6557","19197456238.2942","20526939164.8292","21949676704.5773","22534346579.7832","23641546747.4626","24542187460.2156","25434422049.4374","26295810683.5408","27108347964.5557","27972462004.8107","28937047154.4269","29980800665.4818","31751690460.4752","34133233919.2075","35702283506.8911","37170980534.9033","36674031663.9604","38045886509.6597","40322498610.8904","42252460030.4579","43955144234.6613","45553149512.302","47142946259.9473","48853482643.6665","50931018429.8258","53401257031.2444",
"San Marino","SMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1314403152.87226","1429058981.86611","1580105824.33071","1651141921.18437","1781033038.38218","1815383738.14306","1920845636.07531","2063043227.25573","2177955973.19517","2330379159.55823","2563604590.32348","2656596646.02792","2333551990.06652","2250839447.46568","2080937193.28879","1960753777.56166","1934656845.20694","1953517123.56292","1986253337.36538","2052148940.08382","2122523062.07249","",
"Somalia","SOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37212461881.8119","38813198710.8336","42319238745.1843","43835679802.7329","39067161832.4689","43039567464.7132","46054546590.0205","50982925663.8533","53844334375.5667","60186576494.0503","68318853552.7885","75587707688.167","82860899654.46","92849053158.7566","91777326623.2173","93310870854.9015","99446628578.763","100310774187.283","104804589736.046","104530965749.552","105878277195.187","110217336308.487","115376917157.338","121518110711.528",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","873565853839.156","907487896922.334","926702920363.414","941902356768.008","971794094456.786","1025283147919.42","1098676749091.27","1158179988915.57","1200603849650.62","1245260720197.81","1317501867002.42","1406871348243.56","1521286788902.23","1618068303616.12","1772597238741.72","1942492347579.85","2125461487510.53","2328378227886.39","2505062397139.58","2613231864724.01","2798529784862.14","2989132843592.86","3170293733556.06","3397116990230.04","3632719080425.14","3785074661925.69","3885366347617.27","4072149158195.11","4276496364942.72",
"South Sudan","SSD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33085960013.483","35018983015.8838","37373196834.9849","36383425753.1343","19993398692.3159","23015413422.34","24242184130.5019","21857270022.1144","19625017092.2951","","",
"Sub-Saharan Africa","SSF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874207251372.047","908169578944.827","927451026782.971","942716428228.637","972618699627.108","1026117598280.04","1099568224914.62","1159196425022.73","1201718928715.28","1246413020421.85","1318697465716","1408064524588.25","1522512811855.7","1619242025546.02","1773766664952.11","1943807281901.26","2126944263896.38","2330060306195.64","2506738608242.56","2614902099934.62","2800320105278.92","2991104788663.57","3172328645814.59","3399312276614.9","3635056628606.44","3787554006284.63","3887985924929.5","4074934508350.48","4279448065253.57",
"Small states","SST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290072827675.391","308849535449.948","328429409262.726","350659107302.363","391341505760.505","425837621068.657","486507321058.444","544682846268.256","596301951671.889","611250644061.723","663916609431.561","725454314238.973","764290940157.352","801076287119.391","836043388669.815","865786976130.985","890731273189.62","925896077483.738","964728169661.888",
"Sao Tome and Principe","STP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232359585.484372","241645225.322108","262312280.099878","279697317.343575","308868851.532163","347223287.6802","368151423.695418","406036176.24778","419058276.502617","452226660.350836","481978560.362673","506656263.71286","540370213.793969","586656932.18961","615452157.336607","648142078.192348","686029522.284028","720145324.107537",
"Suriname","SUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2738878912.0556","2907951609.15357","2986118048.02109","2852057473.98249","3012000319.26555","3075156883.78017","3162778609.83777","3400704321.91436","3518076525.61645","3518906445.10148","3673119634.64722","3911341617.79579","4084459681.55471","4422411603.32876","4927497463.04112","5309630580.65372","5787588878.35936","6246093032.97168","6631800799.54337","6883988311.52213","7323921719.60757","7914263443.50122","8283051968.21558","8675655080.51545","8862374982.57513","8651607280.0876","8259820882.64941","8558820521.40505","8926644280.43967",
"Slovak Republic","SVK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37853138230.6828","39559118917.6706","42911062882.5257","46370976708.2501","50298655203.7817","54201032712.936","57210649518.9543","57741226845.9525","61197852739.9449","66543877240.3119","71483327516.9793","75978108123.4827","81595189760.0544","89275283992.8105","101360754865.159","113754482246.012","127442872560.147","124206405189.958","134582331924.656","139467276321.22","144098039410","151020664842.28","156748883422.742","161040912300.551","167789877585.758","176074591774.693","184747355830.282",
"Slovenia","SVN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24606662257.7491","23174866562.967","22408033667.2048","23591174869.7907","25378524620.6217","26974932124.6087","28381607974.6033","30327389391.4005","31786730582.7054","33844952075.2951","35900843296.8348","37760061246.7189","40498975974.0505","42177095955.239","45485653938.3908","47901860735.7388","51703264369.1721","55711543563.5326","59879849602.9436","56041916689.1354","56826357196.7126","59131529881.2443","59453701344.6101","61380032248.9401","63600935156.4006","65301399843.3977","68526348292.6664","74706917046.8642","78992356847.7713",
"Sweden","SWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172208285181.629","175991742567.764","177916936470.843","178370137997.182","189626027616.208","201385117553.007","208948394538.893","216700409924.044","226095766889.154","240769081980.249","260136464293.342","264025387293.779","273428227399.453","282300051113.557","301888607694.539","307060567040.489","340188559843.279","371670039975.283","386340859866.96","369104325729.416","390436573989.487","413955858644.724","426224134488.643","438948479246.904","451571656252.209","474642928474.534","487065354541.728","517013807222.356","536910116358.382",
"Eswatini","SWZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3006217834.97526","3162591175.32738","3339020674.45828","3524302496.97679","3685974010.46584","3944864609.25691","4171435291.59647","4375030572.05804","4539482232.48284","4740911927.07589","4932207552.86589","5093556127.49331","5400755877.21944","5714505663.57449","6081016330.9347","6646585956.82139","7258052371.7533","7783593500.19139","8000193636.07484","8187344564.97319","8596974792.36815","8973786731.61092","9577386260.12349","10371221660.4711","10771492108.2473","10929257093.1233","11404814905.4566","11839273856.3801","12181833810.6923",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1089852915.84723","1137834110.74747","1215036079.49415","1255558313.55505","1294286959.00109","1339615154.47253","1360832666.02257","1381663765.14441","","",
"Seychelles","SYC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641234667.475369","681219064.457549","746640471.258486","811693359.372488","822404680.324272","832716619.995084","889662758.808278","1013256586.92731","1110767343.9396","1147898497.92517","1191331141.7458","1189811555.03321","1223290215.46387","1172653806.5122","1169898283.5662","1314980037.62539","1482205801.9214","1680638531.63822","1676545827.27179","1670655758.84384","1790769279.52667","1972370136.58509","2035542363.80473","2195914701.19646","2338251744.00739","2479938688.31336","2619951064.21801","2785414458.71165","2951549431.2043",
"Syrian Arab Republic","SYR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","662387625.612476","658011412.243425","678700586.207134","737899580.212426","790099666.261576","833881767.172018","886062006.065543","953903473.299865",
"Chad","TCD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4292462151.50048","4816379921.09646","5320303172.46687","4590742403.18075","5164067703.73058","5337544691.69355","5555639520.23281","5970938573.86683","6457889023.10191","6506393852.11481","6593327624.31519","7523466317.45519","8291407864.22098","9688688983.68081","13295493162.716","16085868105.7021","16680093650.0193","17688515407.0013","18583059388.8136","19514479331.7073","22416915463.757","22904148162.6154","25416911748.302","27337146044.6294","29776280088.8523","30927613681.131","29309973473.8613","28974454320.2876","30410486853.3474",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310599283207.46","2572945774236.54","2901950728967.19","3280417411443.01","3694628369820.69","4132938942746.14","4578296675617.74","4969951624455.72","5069226278605.89","5443300416176.27","5974150974926.24","6501236917187.52","7109797806309.87","7858584952754.03","8775916609906.61","9903440027969.21","11267877675544","12932771986852.9","14267796118144.3","15441746803471","17120797282515.4","18921215550314.3","20718905679784.5","22578681422584.5","24535291106353.9","26392867545293.3","28362530904739.2","30757627112782.1","33426642707838.4",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2779644951616.82","2709267588219.28","2517963162178.32","2446461257971.09","2264835510521.51","2290367428052.56","2337733273974.23","2441959450067.7","2482827974715.68","2569749558923.13","2844077737377.85","3003297719437.55","3213330648760.73","3514384679552.72","3924032828534.76","4370197296315.88","5175241882280.84","5779809429492.12","6614176339481.24","6478089422197","6956581682737.02","7893582562466.34","8342223784062.21","8713799535102.08","8982108819403.03","8983866687747.71","9208788744047.98","9883814478430.59","10394733415807.9",
"Togo","TGO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3180297355.19219","3264833379.63848","3206311416.0756","2786790907.81044","3272743825.19124","3603525851.3498","3993752971.57798","4646719235.89188","4590947373.39109","4772812540.9976","4841277597.4592","4866981697.04618","4898374981.95387","5236534335.65238","5491465959.66695","5729362760.89283","6141948582.41738","6451395965.71953","6844053777.85508","7278136466.66245","7812030088.44915","8485486066.81902","9214122079.94302","9948904576.17998","10737304620.3144","11475346245.2716","12171402345.619","12954602664.153","13893757534.0841",
"Thailand","THA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244191085418.634","274054276580.887","302957436646.142","335724748686.462","370314630023.143","408780548598.83","439794326176.921","435059139031.255","406370763250.238","431086707660.654","460360753861.31","486662158211.239","524757602479.878","572930024354.49","625357829131.188","671842089312.641","726560004946.324","786627431899.104","815766992374.443","816308260585.562","887869053735.875","914029309163.43","999029842476.457","1043880856883.42","1074100470717.81","1119607429791.73","1169841061848.24","1240047344585.52","1320373330779.76",
"Tajikistan","TJK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12554009521.5924","12057078131.1048","8755611875.18375","7493115549.05512","6023007123.12445","5385782588.84384","4568503561.06349","4725388102.14734","5032452586.73373","5293977491.23746","5862862332.83253","6565491793.00872","7392158408.04558","8352293081.27107","9466637510.42753","10410101725.3329","11481089281.699","12704385239.8086","13976034682.5017","14630790669.1653","15766419994.7608","17286955072.7244","18937444009.3704","20695759589.2154","22501408546.1823","24108431840.5689","26047146784.7116","28564098680.543","31340511794.4135",
"Turkmenistan","TKM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19882201522.5658","19607976995.6406","17053422430.9585","17719327822.1261","14966825286.0633","14180440989.7539","15407574085.6998","13886509136.6294","15039843811.571","17774392796.3962","19165558629.0602","20436723900.9512","20813374952.0027","21892887497.501","23606496593.8928","27514547356.2151","31457818852.6884","35875334013.2825","41949410533.9661","44847633831.5945","49544281467.9764","58014358231.6118","65690081450.8537","73660861581.0539","82785052821.2762","89108877815.3011","95668470993.7028","103823565373.866","112747336654.513",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2537179113165.37","2723570897983.92","2868897329587.25","3164626970897.65","3387393390416.55","3504044950442.4","3699647411080.02","3962119797340.56","4100293725711.07","4157588901902.36","4407774479355.27","4530916606810.8","4614153898413.56","4797183480825.5","5229293732985.92","5639394379716.32","6199622423499.84","6727723464235.47","7158770523482.26","7127106051813.28","7666799044697.72","8272007678905.03","8666070739574.26","9059212768891.96","9353597831155.48","9455884644736.29","9559973670380.09","9958340189509.93","10323632054432.4",
"Timor-Leste","TLS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2297379361.00674","2563828521.04564","2425546485.15871","2441379615.64892","4113692948.56337","5763806098.28745","8413124323.27363","9094009276.41601","10190871391.063","9648172900.80777","9646197981.23583","10976037965.7289","11748455480.029","10629314303.5131","8024556581.48522","9783178353.6228","9960055057.33357","9220301264.55251","9693556035.48296",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1184986663103.26","1203312518417.52","1288699912262.04","1356079957403.1","1404803612359.77","1473556860738.87","1589490048482.38","1672423913258.21","1805768695927.94","1913334266579.55","2048314867277.93","2142325534627.85","2250005461414.85","2350838440134.57","2604535045298.92","2806436836304.89","3053250000031.89","3326768717266.31","3515245745365.39","3633532714485.68","3869068545027.9","3925461722099.27","4100747019802.55","4246138290074.35","4424091019274.75","4520705013048.04","4909400292581.85","5153290539239.82","",
"Tonga","TON","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220696580.059026","242796325.821089","248955185.836929","264380181.381327","283398794.645789","300081167.646208","305606963.692803","310467760.540725","322498180.976121","339853588.873498","359159468.201744","380257273.091355","399478206.613621","415476650.56132","425162787.13002","445342689.642818","455093035.999516","447850679.909817","470713194.506025","485166090.937599","508418596.730515","533494964.58507","548567513.095038","540775375.575151","562426453.526575","589540362.74531","616128365.324692","644791263.959211","661311255.030166",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447428191848.03","1525618624763.63","1650476449680.65","1762786538661.38","1908919191189.09","2084036069186.89","2267384508550.15","2392312327225.51","2553361867801.62","2790203490057.82","2968480975371.91","3163559007569.98","3332687694020.28","3639629919294.34","4020424693412.46","4466268298628.06","4955568401586.7","5458503541007.17","5742101781601.03","6193445815039.39","6739351134482.95","7229464868384.85","7769648102274.54","8384902429893.28","9137460153724.83","9921881312640.33","10800074725546.7","11767007210570.1","12845038877592.2",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874207251372.047","908169578944.828","927451026782.972","942716428228.638","972618699627.108","1026117598280.04","1099568224914.62","1159196425022.73","1201718928715.28","1246413020421.85","1318697465716","1408064524588.25","1522512811855.7","1619242025546.02","1773766664952.11","1943807281901.26","2126944263896.38","2330060306195.64","2506738608242.56","2614902099934.62","2800320105278.92","2991104788663.57","3172328645814.59","3399312276614.9","3635056628606.44","3787554006284.63","3887985924929.51","4074934508350.48","4279448065253.57",
"Trinidad and Tobago","TTO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8646709961.01482","9217342457.33328","10378902519.6079","10553715651.7225","11163586612.3706","11831909445.526","12908156824.239","14118550704.3989","15437439079.5956","16917037904.6797","18488818865.2166","19681973118.8762","21580105092.8147","25155123065.0914","27886037655.5","30540031350.2683","35620049824.1483","38315846397.1579","40385991261.4286","38906709100.2007","40668093303.8353","41395401723.1008","42735223714.6421","44357504917.1609","44758435445.0542","46041319260.2717","43515095890.9796","43499718859.1159","44792134342.9767",
"Tunisia","TUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29997651032.5625","32222979725.1556","35529870316.1676","37168149917.2924","39168413839.3806","40930135342.1123","44658035136.9668","47899832309.051","50756159294.1447","54606447918.409","58456542186.6354","62006535289.0051","63820379259.7606","68062414745.579","74253294939.062","79235751722.8473","85914612403.2105","94141914566.063","100040224585.248","103870765459.174","108770107000.84","108913333410.658","115439629854.732","120843246503.755","126788136377.425","129674667578.846","132747775720.019","137739272459.198","144374363230.506",
